timestamp,a_x,a_y,a_z,class_label
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,0.097356,0.264496,1.360788,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,-0.021716,0.156648,1.18828,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.111752,0.14762,0.789096,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.154452,-0.034892,0.724924,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.139324,0.36356,1.316136,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.05246,0.337696,1.157292,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.003172,-0.139812,0.94916,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.147864,0.09516,0.842288,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
