ax,ay,az,gx,gy,gz,class_label
0.194224,0.198372,0.898896,-31.7275,6.5625,-1.8025,1
0.314516,0.006588,0.725656,-17.395,6.16,1.0675,1
-0.170556,-0.277184,1.994212,-4.0425,0.6825,1.33,1
-0.078568,-0.101504,1.949072,-6.615,-17.2375,1.4175,1
-0.220088,-0.493856,1.97152,43.365,-24.85,1.19,1
-0.1891,-0.19154,0.766892,25.0425,-16.415,0.7875,1
-0.16348,-0.45628,0.537288,42.91,1.8025,0.42,1
-0.112484,0.278648,0.527284,-20.3875,14.2625,-2.765,1
0.281576,0.332084,0.121268,-10.5,7.1925,-2.73,1
0.271328,-0.009028,0.484584,-33.95,19.46,-0.14,1
0.096624,0.126636,1.526708,-21.805,10.3775,0.1925,1
-0.025376,-0.084912,1.941508,-28.455,-15.015,0.525,1
-0.231068,-0.255956,1.341756,26.4425,-10.0625,1.5225,1
-0.339648,-0.3172,1.436672,28.84,-12.285,1.33,1
0.122488,0.109068,0.14152,9.0825,23.275,-1.505,1
0.086376,0.288164,0.154208,-24.2025,14.4375,-1.7675,1
0.26474,0.4331,0.079788,-43.8025,25.0075,-1.8025,1
0.198128,-0.15738,0.949404,0.5775,-2.87,-1.5225,1
-0.158844,-0.225212,1.22732,-12.18,3.92,1.3125,1
-0.157624,-0.240828,1.736548,11.34,-24.0275,1.5925,1
-0.242048,-0.449936,2.077416,30.4325,-16.905,1.54,1
-0.114436,-0.216184,1.627968,38.01,-22.82,0.49,1
-0.170312,-0.387228,0.59292,28.175,8.1025,0.1575,1
-0.037088,0.521916,0.269376,-21.5775,12.285,-0.2275,1
0.228384,0.141764,0.424316,-17.9725,12.88,-2.5375,1
0.346724,0.569496,0.321592,-29.785,17.6925,-2.4675,1
0.210816,-0.11956,0.692716,-16.5375,8.54,-2.275,1
0.038064,0.05124,0.55998,-25.9175,12.0575,0.735,1
-0.108336,-0.22082,1.904176,-8.0675,-23.94,1.1725,1
-0.023912,-0.289628,1.98738,-15.645,-15.6975,1.0325,1
-0.233996,-0.478972,1.946632,43.4175,-25.5325,1.435,1
-0.264008,-0.256932,0.992592,23.625,3.955,1.1375,1
-0.185684,0.190808,0.67954,45.1675,-2.6775,0.98,1
0.228384,0.126148,0.288896,-11.13,21.42,-2.835,1
0.263032,0.34404,-0.015616,-33.6525,18.5675,-2.6075,1
0.066856,0.02928,0.406748,-34.09,20.265,-0.525,1
0.162504,0.248636,1.401292,-29.4875,-9.8175,-0.385,1
0.0122,-0.499224,1.789496,18.6025,-13.37,0.07,1
-0.233752,-0.243756,1.624064,17.815,-15.4525,1.645,1
-0.337452,-0.52948,1.58112,27.1075,-17.1325,1.5575,1
-0.232288,-0.004636,1.30418,25.165,-7.5775,1.5225,1
0.045628,-0.246928,0.125416,26.2325,13.16,-1.3125,1
0.1342,0.421632,0.164456,-40.7925,24.325,-1.6625,1
0.240828,0.324276,0.095892,-26.0925,15.0325,-1.9775,1
0.244732,0.368196,1.080676,-44.2925,7.21,-1.68,1
0.182024,-0.16104,0.997716,2.5725,-4.2,-1.365,1
-0.207644,-0.290604,1.37738,-7.1225,0.9975,1.4525,1
-0.143716,-0.25254,1.73606,13.1425,-22.295,1.6275,1
-0.24156,-0.467016,0.761036,33.0925,-17.6225,0.6125,1
-0.073932,-0.14518,0.427732,34.1775,9.6775,0.2975,1
-0.14274,0.100528,0.532408,-9.6775,8.575,-0.035,1
-0.251808,-0.33184,2.012756,1.61,-16.03,1.61,1
-0.219844,-0.191296,1.5555,25.34,-21.3325,1.7325,1
-0.315492,-0.358924,1.830732,25.9875,-12.18,-0.1225,1
0.000488,-0.09638,0.196908,30.8175,-17.5,-0.56,1
-0.008296,-0.269864,0.355996,18.9,14.77,-0.9975,1
0.09882,0.578768,0.03904,-32.445,18.165,-2.345,1
0.19276,-0.161284,0.802028,-28.3675,6.65,-2.0125,1
0.328912,0.033428,0.672464,-22.3125,9.485,0.875,1
-0.133224,-0.241316,1.931504,-4.8125,-24.9725,1.1025,1
-0.066856,-0.269376,1.99348,-11.865,-16.345,1.33,1
-0.20496,-0.476288,1.949316,44.0825,-25.8475,1.19,1
-0.233508,-0.236436,0.881328,24.0275,6.405,0.8575,1
-0.164456,0.23424,0.582916,44.1175,-0.105,0.6125,1
-0.158844,0.177876,0.627812,-15.1375,12.0925,-2.73,1
0.281332,0.350872,0.045872,-8.505,6.0025,-2.66,1
0.269376,0.280356,0.457256,-25.55,19.3025,-2.8,1
0.292312,0.194712,0.222284,-25.935,13.0725,-0.07,1
-0.01708,-0.086376,1.865624,-28.035,15.61,0.3675,1
0.051972,0.068808,1.680428,-17.92,-17.22,0.6475,1
-0.08906,-0.554124,2.022516,29.715,-18.9,1.3475,1
-0.223504,-0.224236,1.165832,27.9825,-19.9325,1.365,1
-0.326716,-0.5368,1.192916,34.23,-8.7325,1.295,1
-0.176656,0.18056,0.893528,0.5775,0.4725,-2.0475,1
0.166652,-0.073688,0.099064,10.64,-2.1875,-2.205,1
0.243024,0.32574,0.123708,-10.4125,25.6025,-2.4325,1
0.230336,0.204472,0.170556,-26.8625,14.8225,-2.6075,1
0.183488,0.251808,1.464244,-43.47,24.325,-0.9625,1
0.08174,0.09516,1.378844,-23.4325,-12.8625,-0.2975,1
0.116144,-0.366732,1.712636,4.9875,-6.685,-0.28,1
-0.209596,-0.351848,1.594784,27.23,-18.4975,1.645,1
-0.326472,-0.400892,1.744844,13.79,-12.1975,1.54,1
-0.24278,-0.027816,1.266116,26.3725,-14.9625,1.61,1
0.007076,-0.278648,1.462292,18.9175,-6.8075,-1.295,1
0.134932,0.094428,0.016592,16.87,20.1425,-1.6975,1
0.0915,0.179096,0.261568,-27.65,17.4125,-2.065,1
0.305244,0.502884,-0.049288,-39.3225,21.7875,-1.7325,1
0.149816,0.125172,1.108736,-30.7125,-1.5225,-1.12,1
0.279136,-0.113216,1.07482,-10.71,2.0475,-1.3125,1
-0.215696,-0.339892,1.866112,9.5375,-25.9175,1.4875,1
-0.188612,-0.263276,1.975424,24.2375,-15.435,1.645,1
-0.142008,-0.387716,1.76412,43.26,-24.57,0.5075,1
-0.130296,-0.201056,0.573156,21.7525,13.16,0.0175,1
-0.05612,0.415044,0.292312,-12.53,8.12,-0.35,1
0.245464,0.253272,0.403088,-26.25,17.92,-2.59,1
0.318664,0.449936,0.266204,-20.9125,13.0725,-2.4675,1
0.241804,-0.12932,0.733952,-24.71,13.3175,-2.45,1
0.042212,0.058072,0.533628,-17.2375,7.2625,0.8225,1
-0.121756,-0.218868,2.048624,-16.695,-20.79,0.945,1
-0.03782,-0.231068,1.809504,26.8275,-19.6175,1.2425,1
-0.299632,-0.537288,2.08864,37.8175,-22.1375,1.12,1
-0.19398,-0.196908,0.861076,30.0825,3.29,1.1725,1
-0.244488,-0.007808,0.79544,38.9725,-1.785,0.805,1
-0.127856,0.324764,0.582428,-14.1575,9.415,-2.625,1
0.225944,0.116876,0.162992,-2.7825,14.6825,-2.5375,1
0.30134,0.18788,0.282308,-24.8675,23.1875,-2.6075,1
0.2562,0.095648,0.311832,-22.575,11.6375,-0.2975,1
0.07442,0.09638,1.779004,-37.205,-8.8375,0.0525,1
0.019276,-0.328668,1.638948,-16.31,-19.11,0.5075,1
0.014396,-0.440664,1.974692,17.185,-12.95,1.5925,1
-0.219112,-0.3538,1.214388,35.28,-12.5125,1.4875,1
-0.341844,-0.267912,1.38714,23.3625,-6.545,1.4,1
-0.195932,0.14884,0.942816,11.655,-6.44,-1.68,1
0.125172,-0.152744,0.249612,8.82,-0.49,-2.205,1
0.235216,0.286944,-0.045384,0.9625,23.24,-2.415,1
0.177388,0.111752,0.298656,-28.28,16.835,-1.12,1
-0.284504,-0.3477,1.044076,24.5875,1.47,1.155,1
-0.167628,0.27328,0.658068,43.225,-1.1725,0.9275,1
0.193492,0.042456,0.78202,-6.7375,7.8575,-2.7125,1
0.290116,0.400648,-0.018056,-8.085,20.8425,-2.6425,1
0.247904,0.010736,0.407968,-17.2725,17.7975,-2.8875,1
0.188124,0.283528,1.42984,-34.0725,-6.7025,-0.49,1
-0.00854,-0.453352,1.748992,22.26,-15.0325,0.1225,1
-0.24278,-0.244488,1.6409,11.9175,-12.32,1.6625,1
-0.294508,-0.510936,1.502064,30.8,-19.2675,1.6975,1
-0.270352,-0.0793,1.418128,13.3175,-6.265,1.645,1
0.057096,-0.203252,1.259284,28.5775,-13.895,-1.365,1
0.119316,0.023424,0.239608,4.9875,23.1875,-1.75,1
0.143716,0.40382,0.0061,17.815,15.8025,-1.96,1
0.177632,0.287432,0.206912,-40.915,24.5175,-1.6975,1
0.223016,0.333792,0.928664,-29.2075,-1.995,-1.68,1
0.164212,-0.343552,1.374208,-42.35,0.0875,-1.1725,1
0.158356,-0.198128,1.199016,8.2075,-8.2425,1.645,1
-0.282796,-0.404552,2.025688,4.935,-20.8075,1.5575,1
-0.176412,-0.122,1.625284,18.34,-18.585,1.6275,1
-0.327204,-0.4453,1.857084,34.86,-17.29,0.0525,1
-0.02074,-0.038796,0.300364,24.9375,16.275,-0.315,1
-0.050508,0.21716,0.350628,28.35,10.5,-0.6475,1
0.090768,0.543144,0.126392,-36.435,20.755,-2.45,1
0.23302,0.226676,0.605364,-22.12,14.035,-2.31,1
0.304024,0.510204,0.740784,-40.88,13.23,-1.9075,1
0.196908,-0.168116,0.886452,-3.5525,0.0525,1.1025,1
-0.083204,-0.125904,2.09352,-17.6575,7.105,1.1025,1
-0.152012,-0.255712,1.789252,6.615,-25.095,1.4875,1
-0.16836,-0.39406,2.080588,26.4075,-15.785,1.05,1
-0.14884,-0.327204,0.606096,42.595,-25.06,0.6825,1
-0.21106,-0.325496,0.716872,25.4975,7.6475,0.4025,1
-0.095648,0.43676,0.380396,-11.515,6.72,-2.5725,1
0.235704,0.003904,0.423828,-16.9925,16.2925,-2.7475,1
0.330864,0.236436,0.150792,-34.4575,18.1125,-0.315,1
-0.008052,-0.085644,1.737768,-23.485,13.4575,0.2975,1
0.094916,0.144204,1.73972,-27.3875,-12.39,0.35,1
-0.07808,-0.494344,1.92272,32.9525,-21.0525,1.715,1
-0.287432,-0.260836,1.42008,19.005,-16.135,1.54,1
-0.285968,-0.52216,1.164856,38.9375,-12.8625,1.61,1
-0.260592,0.010248,1.12118,3.6575,0.665,-1.855,1
0.161284,0.438224,-0.028548,15.1025,17.2725,-2.1175,1
0.206912,0.217648,0.232532,-39.0425,23.8,-1.435,1
0.24766,0.352092,0.948184,-31.045,-1.82,-1.435,1
0.132004,-0.350872,1.427156,-39.445,-1.9425,-0.91,1
0.17568,-0.18666,1.236836,6.8775,-8.225,1.6975,1
-0.270108,-0.452376,1.979328,9.135,-7.5425,1.4875,1
-0.18422,-0.260348,1.615768,17.7975,-16.485,1.785,1
-0.322812,-0.426024,1.795352,35.875,-17.7975,0.0175,1
0.0061,-0.032208,0.304268,21.805,-12.775,-0.525,1
-0.021472,-0.358192,0.272792,28.9975,10.92,-0.8225,1
0.305488,0.513864,0.562664,-37.345,17.64,-2.4675,1
0.229848,-0.058316,0.613904,-23.17,5.1975,-2.2575,1
0.288652,-0.086376,0.8052,-25.06,12.1275,0.805,1
-0.075884,-0.1464,1.756068,-2.3275,-23.6075,1.1375,1
-0.139812,-0.468968,2.110112,-16.065,-16.6425,1.33,1
-0.138348,-0.309148,1.782908,39.83,-24.745,1.2075,1
-0.28426,-0.425536,0.953796,28.9275,-16.6425,1.0325,1
-0.134932,-0.263764,0.56608,39.8825,2.9575,0.7,1
-0.208132,0.033184,0.709552,-5.7925,7.0875,-2.73,1
0.307196,0.487024,0.073932,-16.415,8.995,-2.6075,1
0.239852,-0.003172,0.427,-25.095,14.4725,-0.14,1
0.163236,-0.276452,1.58844,3.6225,-6.93,-0.245,1
-0.262788,-0.437248,1.744356,28.245,-18.235,1.7675,1
-0.30012,-0.22204,1.691408,19.46,-9.415,1.82,1
0.017568,-0.1647,0.137128,32.2525,-17.5,-0.945,1
-0.033428,-0.468724,1.795108,-22.26,-17.7625,0.3325,1
0.084424,-0.2562,1.753384,14.175,-13.4925,1.715,1
-0.301584,-0.518988,1.390068,34.5275,-17.6575,1.6975,1
0.047336,-0.073932,1.324676,10.605,-3.9725,-1.365,1
0.102236,0.455548,0.015616,-26.2325,15.155,-1.715,1
0.22204,0.265228,0.238876,-36.6625,23.17,-2.03,1
0.272792,-0.014152,0.729804,-11.41,3.2375,1.2425,1
-0.174216,-0.279868,2.068388,-8.8375,3.115,1.26,1
-0.08662,-0.113704,1.80804,-0.6475,-19.53,1.47,1
-0.25742,-0.523624,0.865468,39.83,-22.26,0.91,1
-0.158356,-0.151768,0.68564,29.0325,7.7525,0.7875,1
0.22814,0.096868,0.098088,1.12,15.26,-2.6075,1
0.13908,0.179584,0.254492,-41.755,23.835,-0.7525,1
0.124928,0.1464,1.33712,-23.9575,-11.795,-0.5075,1
0.075396,-0.438224,1.718004,8.0325,-7.28,-0.245,1
-0.200568,-0.305,1.558184,24.0975,-17.3775,1.7325,1
-0.342332,-0.459208,1.76534,16.24,-14.525,1.505,1
-0.222772,-0.0061,1.296616,23.66,-13.65,1.575,1
-0.005612,-0.318664,1.508652,23.415,-9.345,-1.2075,1
0.115168,0.10492,0.065392,14.84,21.245,-1.47,1
0.090036,0.20984,0.245464,13.3525,15.575,-1.89,1
0.198128,0.506056,-0.001464,-41.79,23.205,-1.8025,1
0.149328,0.149084,1.035048,-28.0875,-1.8725,-1.295,1
0.278892,-0.123952,1.105564,-41.93,4.1125,-1.3475,1
0.1037,-0.305976,1.285636,10.1675,-7.8575,1.5225,1
-0.190076,-0.214232,2.015684,-3.675,-15.19,1.54,1
-0.238144,-0.326228,1.717272,20.5625,-24.4475,1.6275,1
-0.24888,-0.277428,1.856108,23.135,-12.7925,0.1225,1
-0.047336,0.46116,0.28792,-15.1375,8.47,-0.2625,1
0.251564,0.177388,0.431392,-21.945,15.89,-2.73,1
0.328912,0.498492,0.226188,-22.8375,15.68,-2.415,1
0.241072,-0.127124,0.693204,-29.89,12.5825,-2.4325,1
0.307196,0.087352,0.475312,-21.5775,10.045,0.4725,1
-0.122244,-0.209108,1.988112,-14.91,-21.8225,0.98,1
-0.018544,-0.235704,1.8727,-12.3025,-17.85,1.19,1
-0.17568,-0.5368,2.03618,39.8475,-23.66,1.3825,1
-0.224236,0.07564,0.957456,-0.6475,2.9575,1.1375,1
0.1891,0.026352,0.813252,11.2,-3.6575,-2.24,1
0.218624,0.239364,0.234484,-12.425,24.4475,-2.5375,1
0.247416,0.29524,0.065148,-29.155,15.715,-2.625,1
0.126148,0.148352,0.296948,-40.4425,23.5375,-0.7875,1
0.131272,0.175192,1.340536,-25.3225,-11.41,-0.385,1
0.072956,-0.444812,1.766072,-36.47,-9.065,-0.07,1
0.060756,-0.27816,1.555744,22.8375,-16.9225,1.6975,1
-0.338916,-0.487024,1.719956,18.6725,-15.26,1.54,1
-0.223748,0.015616,1.283684,30.9925,-11.725,1.5925,1
-0.338428,-0.312564,1.45546,24.255,-10.115,-1.05,1
0.13664,0.125416,0.072712,11.69,22.4,-1.645,1
0.089792,0.229116,0.216916,14.1225,15.365,-1.8725,1
0.214964,0.467504,0.020496,-42.455,23.9925,-1.715,1
0.173728,0.169092,1.012112,-27.2825,-2.835,-1.47,1
0.24888,-0.186172,1.152656,-43.575,3.8325,-1.365,1
0.088084,-0.29036,1.296372,11.55,-8.785,1.5925,1
-0.214476,-0.245952,2.04228,-3.15,-2.2575,1.505,1
-0.214476,-0.375516,1.658468,21.4375,-23.8,1.6625,1
-0.281332,-0.316468,1.874652,24.5525,-12.7225,0.1225,1
-0.049532,-0.199104,0.270108,36.3825,-20.5275,-0.245,1
-0.051484,-0.237168,0.430416,19.1275,14.805,-0.6825,1
0.046848,0.54412,0.097356,-25.9525,14.455,-2.5025,1
0.2196,0.21472,0.718824,-28.7525,19.04,-2.31,1
0.330132,0.098576,0.498736,-23.835,10.9025,0.595,1
-0.118096,-0.218136,1.977132,-12.67,-22.9775,0.98,1
-0.28304,-0.243268,1.897588,21.14,-16.9575,1.61,1
-0.269132,-0.047824,1.03334,20.79,-9.9925,1.505,1
0.139568,0.064904,0.9882,-1.3475,3.5175,-2.135,1
-0.009028,-0.03782,1.83976,-9.9575,-18.375,1.0675,1
-0.199592,-0.5368,2.058872,39.76,-23.205,1.3475,1
-0.212768,-0.202276,0.904264,27.4575,-19.0925,1.2425,1
-0.243268,-0.506544,0.795928,40.495,-2.73,0.875,1
0.234728,0.264496,0.223504,-13.475,24.5175,-2.6075,1
0.240828,0.260104,0.088328,-0.805,15.0325,-2.555,1
0.276208,0.151768,0.307684,-40.985,23.3275,-0.6125,1
0.102968,0.155672,1.375916,-24.2025,-12.565,-0.35,1
0.065392,-0.45872,1.777296,-36.3125,-9.24,-0.0175,1
0.037332,-0.299632,1.579412,24.5525,-17.5875,1.6625,1
-0.354776,-0.471896,1.7141,18.3575,-13.405,1.5225,1
-0.216916,-0.3172,1.245376,32.8125,-12.0575,1.575,1
-0.343064,-0.304512,1.436428,22.26,-8.8025,-1.26,1
0.134444,0.131028,0.058316,11.7775,-6.6325,-1.6275,1
0.101504,-0.184952,0.234972,12.355,15.435,-2.03,1
0.220576,0.475068,-0.015616,-42.42,23.975,-1.6625,1
0.162992,0.144936,1.052372,-27.51,16.24,-1.365,1
0.252296,0.38186,1.181448,-42.6825,3.2725,-1.2775,1
0.088572,-0.30744,1.339072,12.845,-9.5725,1.4525,1
-0.199592,-0.353556,2.018612,-1.785,-15.2425,1.5225,1
-0.103456,-0.294264,0.457256,41.1775,4.5325,0.3675,1
-0.157868,0.093696,0.581696,23.7825,11.1475,0,1
-0.038796,0.487512,0.252784,-17.22,9.66,-2.5725,1
0.243512,0.169092,0.527284,-22.75,14.805,-2.625,1
0.322568,0.168848,0.26718,-25.725,15.26,-2.45,1
0.21594,-0.136152,0.734196,-20.0025,11.0425,0.5075,1
0.057828,0.076128,1.816336,-21.84,-14.9625,0.6825,1
-0.128344,-0.518988,1.979572,-12.6175,-23.0125,1.085,1
-0.028548,-0.239608,1.905884,22.225,-17.43,1.505,1
-0.282552,-0.526064,1.0187,41.16,-9.38,1.4525,1
-0.223748,0.076616,0.956236,25.1475,3.815,1.1025,1
-0.226432,0.087108,0.754448,8.96,-2.8525,-2.415,1
0.22326,0.2318,0.255956,-13.4925,9.835,-2.3975,1
0.251808,0.30012,0.061976,-29.75,15.96,-1.1025,1
0.1037,0.10492,1.573312,-38.885,-4.935,-0.56,1
0.136396,-0.2379,1.376404,-24.9025,-11.935,-0.1575,1
0.043188,-0.465308,1.794132,13.3175,-10.115,1.505,1
-0.2135,-0.279136,1.514996,23.1525,-15.0325,1.7325,1
-0.32818,-0.381616,1.66408,21.315,-15.0675,1.47,1
-0.22936,0.017812,1.26148,18.5675,-10.535,-0.9625,1
0.011956,-0.305,0.243756,23.94,12.8275,-1.2425,1
0.139568,0.515816,0.089548,9.59,23.0475,-1.645,1
0.099552,0.233508,0.1952,-24.8675,14.98,-1.96,1
0.284748,0.460916,0.938424,-43.4875,24.4475,-1.7675,1
0.155916,0.174704,1.04188,-27.3,-3.36,-1.3125,1
-0.160308,-0.2013,2.114016,-11.025,-16.59,1.2425,1
-0.15738,-0.305488,1.748504,40.6525,-24.78,0.945,1
-0.241316,-0.398208,0.826916,27.6325,4.3225,0.7525,1
-0.1159,0.417728,0.4575,-9.8875,5.495,0.42,1
0.21838,0.082472,0.585356,-11.76,9.8525,-2.8,1
0.325984,0.5185,0.10614,-19.8625,20.335,-2.66,1
0.232776,-0.037332,0.51972,-23.975,13.9125,-2.6425,1
0.119072,0.186904,0.316224,-32.1475,16.0475,0.105,1
-0.061732,-0.138836,1.83,-17.9375,-20.265,0.6475,1
0.058804,-0.271572,1.848056,-23.1,-14.2275,0.6825,1
-0.122,-0.496052,1.949804,37.625,-23.2925,1.6975,1
-0.294996,-0.237168,1.267092,21.0175,-1.8375,1.505,1
-0.255224,-0.0183,0.983076,42.175,-9.52,1.3825,1
-0.249856,0.033916,0.963068,-1.3825,3.9025,-2.2575,1
0.206424,0.128344,-0.04392,8.6625,18.1125,-2.3275,1
0.224724,0.157624,0.284504,-12.8975,23.1525,-2.695,1
0.254736,0.306708,0.019276,-30.2925,16.415,-1.1375,1
0.091744,0.077104,1.55672,-37.0475,-5.6875,-0.56,1
0.1342,-0.216428,1.388116,-26.8275,-10.9725,-0.3675,1
0.031964,-0.486292,1.783396,15.19,-11.3225,1.47,1
0.283772,0.390888,0.330376,-24.99,22.7675,-2.695,1
0.275964,0.150792,0.247904,-23.9225,12.3725,-2.7125,1
0.061,0.02318,0.49044,-35.315,19.39,0.105,1
0.051728,0.025132,1.587708,-16.625,-17.85,0.3675,1
-0.01586,-0.493368,1.974204,-29.05,-13.79,0.5775,1
-0.2196,-0.312808,1.719468,32.2175,-21.77,1.5575,1
-0.33306,-0.499224,1.397388,26.1275,-8.9075,1.365,1
-0.213012,0.139568,0.976,36.89,-5.4775,1.4,1
-0.30866,-0.168848,1.108736,11.97,-2.7475,-1.925,1
0.222772,0.277672,0.014884,-0.455,23.975,-2.2575,1
0.161772,0.159088,0.231312,-27.51,16.1,-1.295,1
0.239364,0.382836,1.189256,-43.61,2.8525,-1.225,1
0.082472,-0.304756,1.33468,13.1425,-9.73,-0.595,1
-0.228384,-0.262056,1.472784,-1.4175,-3.3775,1.61,1
-0.226188,-0.380396,1.637972,22.9775,-23.555,1.61,1
-0.28182,-0.306464,1.83366,7.315,-12.075,1.6625,1
-0.034892,-0.190564,1.459852,35.315,-19.95,-0.315,1
-0.03416,-0.22448,0.409676,17.955,15.33,-0.91,1
0.339892,0.53558,0.073688,-26.7575,14.91,-2.4325,1
0.213012,-0.143228,0.747616,-18.9,10.2375,0.63,1
0.050264,0.088084,1.83,-22.5925,9.905,0.735,1
-0.127612,-0.224236,1.986648,-11.305,-23.0475,0.9625,1
-0.020008,-0.243512,1.894172,21.8225,-17.01,1.5575,1
-0.264984,-0.526064,0.997472,41.72,-24.4825,1.4175,1
-0.2379,-0.209596,0.948916,25.235,4.2875,1.1375,1
-0.210084,0.101016,0.732244,8.785,-2.73,0.805,1
0.24156,0.213256,0.257176,-13.1425,23.6075,-2.695,1
0.253272,0.295972,0.037088,-30.1875,16.3625,-1.155,1
0.091744,0.076372,1.563796,-37.8175,22.085,-0.49,1
0.132736,0.19032,1.371768,-25.41,-11.6025,-0.42,1
0.02806,-0.489464,1.787788,14.7,-10.9375,1.47,1
-0.212768,-0.272792,1.498404,22.12,-17.045,1.715,1
-0.344284,-0.50874,1.666764,21.9275,-15.4875,1.505,1
-0.225456,0.015128,1.245132,17.57,-9.9925,-0.8925,1
0.022936,-0.298656,0.21716,24.5175,12.6875,-1.2075,1
0.140056,0.500688,0.09882,-40.5475,23.38,-2.31,1
0.216428,0.25986,0.744688,-25.0075,14.7175,-1.9425,1
0.283772,0.447252,0.95404,-43.9075,9.275,-1.8025,1
0.164212,-0.185928,1.01504,2.7125,-3.3425,1.33,1
-0.165676,-0.202764,2.11182,-11.4625,3.185,1.4,1
-0.154452,-0.286456,1.742892,13.0375,-24.3075,1.5225,1
-0.225212,-0.410408,2.034472,28.7,-15.8025,0.7,1
-0.100772,0.424804,0.459208,38.7625,5.985,0.385,1
-0.156892,0.07686,0.608536,-10.78,9.3975,-2.7825,1
0.327204,0.52338,0.135176,-20.335,11.2175,-2.6075,1
0.24034,0.151768,0.507764,-20.1775,13.3875,-2.765,1
0.337452,0.17446,0.298168,-32.725,16.7475,0.0525,1
-0.053436,-0.148108,1.803892,-17.045,9.3275,0.56,1
0.065636,0.068564,1.863184,-24.115,-13.5975,0.63,1
-0.132492,-0.499224,1.931748,38.4475,-23.7475,1.61,1
-0.296948,-0.094672,1.27978,20.895,-2.1,1.435,1
0.135908,-0.008052,-0.02074,19.53,17.535,-1.9075,1
0.155672,0.214232,0.257176,-35.385,22.3125,-2.24,1
0.293288,0.406016,-0.045628,-31.9025,18.0075,-1.7325,1
0.153964,0.153964,1.267092,-37.59,0.2275,-1.2775,1
0.214476,-0.136396,1.10532,-31.675,-3.9375,-1.12,1
0.09272,-0.4087,1.54452,6.2475,-6.0025,1.505,1
-0.15738,-0.224968,1.750944,10.1325,-17.1325,1.6275,1
-0.16104,-0.45994,1.863184,40.3025,-21.1225,0.35,1
-0.072712,-0.07686,0.438224,23.2225,15.925,0,1
-0.071492,0.292068,0.321836,-12.215,8.6275,-0.3675,1
0.29158,0.45628,0.4941,-33.845,19.46,-2.66,1
0.26596,0.052704,0.4453,-18.0075,8.33,-2.4675,1
-0.022448,-0.056852,1.970788,-28.9275,15.015,0.595,1
-0.022204,-0.0549,1.709952,-8.925,-21.2275,0.91,1
0.00976,0.255224,0.248148,-19.88,12.95,-2.45,1
0.301584,0.513376,0.666852,-39.795,22.8375,-2.275,1
0.224724,0.225212,0.76006,-24.85,2.17,-1.9775,1
0.286212,-0.108824,0.924272,-20.93,9.485,1.0325,1
-0.120536,-0.206424,1.791692,2.73,-3.36,1.33,1
-0.15738,-0.187392,2.112796,-11.83,-16.4325,1.3475,1
-0.172508,-0.319152,1.753872,41.37,-24.9375,1.015,1
-0.248148,-0.388692,0.82472,27.3875,-15.4875,0.735,1
-0.123464,-0.263276,0.4819,39.935,5.005,0.56,1
-0.155672,0.079788,0.604144,-11.3925,9.905,-2.8175,1
0.329156,0.512644,0.0915,-18.935,10.5875,-2.6775,1
0.230824,0.165188,0.511912,-20.8075,14.2625,-2.695,1
0.340136,0.196176,0.279624,-32.235,16.2925,0.0175,1
-0.051972,-0.131028,1.82878,-19.0925,10.5175,0.6125,1
0.066368,0.079544,1.821948,-23.345,-13.6675,0.5075,1
-0.12078,-0.5063,1.951024,37.135,-22.82,0.9275,1
-0.284992,-0.248148,1.919548,21.2975,-16.8875,1.54,1
-0.262788,-0.519964,1.010892,41.7025,-9.9925,1.3475,1
-0.252052,0.042456,0.962824,-0.875,3.71,1.2425,1
0.200812,0.107116,0.752984,9.765,-3.57,-2.275,1
0.219844,0.184708,0.262544,-11.655,23.38,-2.555,1
0.25132,0.311344,0.018544,-30.7125,16.7125,-2.6775,1
0.101748,0.098088,0.353556,-38.2725,22.295,-0.7525,1
0.139324,0.214964,1.362008,-26.8275,-10.6575,-0.455,1
0.05368,-0.474824,1.756312,13.825,-10.5175,0.0525,1
-0.205204,-0.266448,1.535004,20.2825,-14.875,1.715,1
-0.340624,-0.394792,1.693604,33.7575,-16.3625,1.54,1
0.023424,0.007564,1.309792,18.1125,-10.5175,-0.7175,1
0.0183,-0.304268,0.244488,25.69,11.9175,-1.0325,1
0.128588,0.490196,0.115412,-39.9525,23.205,-1.68,1
0.227164,0.273768,0.163968,-24.29,14.8575,-2.0825,1
0.282796,0.453352,0.936228,-43.8025,10.1675,-1.8725,1
0.185684,-0.17324,0.96868,0.875,-2.7825,-1.4525,1
-0.147132,-0.210084,1.211704,-12.2325,4.0075,1.3475,1
-0.148108,-0.265472,1.748504,11.1125,-24.15,1.6275,1
-0.213256,-0.42456,2.053992,29.12,-16.275,1.54,1
-0.10492,-0.2562,1.64212,39.725,-22.9425,0.4725,1
-0.182512,-0.367464,0.629032,26.8625,8.2775,0.21,1
-0.042456,0.512156,0.29402,35.2275,10.4475,-0.14,1
-0.066124,0.145424,0.433344,-18.9175,13.65,-2.7475,1
0.334524,0.55022,0.265472,-27.335,17.71,-2.415,1
-0.040016,-0.11712,0.696376,-17.9725,9.8,0.42,1
0.061976,0.101016,1.838784,-26.075,-12.6875,0.4725,1
-0.110288,-0.489464,1.915156,37.345,-23.2225,0.91,1
-0.299388,-0.270596,1.940776,20.0375,-15.7675,1.61,1
-0.264984,-0.497272,1.03578,41.6675,-10.78,1.505,1
