ax,ay,az,gx,gy,gz,class_label
0.15738,-0.592676,1.323944,21.175,-12.3375,-1.2425,3
-0.278892,-0.568276,1.378112,33.705,-10.22,6.79,3
-0.19276,-0.579988,1.558916,26.285,-23.8,0.77,3
-0.293532,0.029036,1.345904,19.355,-16.205,6.3175,3
-0.109068,0.059292,1.415444,3.535,-21.035,-4.725,3
0.110288,0.149084,0.465552,11.34,22.995,-3.36,3
-0.017812,0.300608,0.515084,-36.68,14.105,-6.125,3
0.321836,0.296216,0.403332,-31.185,27.5975,-3.2725,3
0.265472,0.227652,0.924516,-37.3975,6.3525,-0.35,3
0.291092,-0.382104,0.928176,5.355,7.2275,-2.0475,3
-0.164456,-0.429684,1.136796,11.235,0.98,8.9075,3
-0.14274,-0.468236,1.522316,13.6325,-26.215,-0.4725,3
-0.239364,-0.235948,1.573068,19.39,-17.99,8.645,3
-0.171532,-0.18178,1.481812,17.9725,-25.34,-6.055,3
-0.14518,-0.109556,0.70638,24.3775,14.4725,2.3275,3
-0.038064,0.35014,0.683932,10.815,3.9725,-7.14,3
-0.042456,0.305,0.55754,-21.2975,21.3675,-0.21,3
0.26962,0.352092,0.626592,-37.9925,12.775,-5.7575,3
0.38308,-0.16836,0.678808,-24.955,19.25,0.9275,3
0.29768,-0.294752,0.752984,-8.3475,7.8925,2.87,3
-0.07808,-0.284016,1.418128,4.165,-17.71,5.4775,3
-0.012932,-0.41236,1.664568,1.155,-24.395,3.3775,3
-0.149328,-0.405772,1.493768,36.1725,-20.8775,-2.6075,3
-0.300608,-0.305976,1.156072,27.02,-26.425,1.715,3
-0.184708,-0.294508,0.95526,34.1425,-4.55,-3.6925,3
-0.271084,0.307684,1.000888,-15.6625,1.3475,-1.33,3
0.255956,0.31354,0.369904,-19.5825,2.2925,-7.3675,3
0.181292,0.336964,0.389668,-23.6425,27.7375,-1.75,3
0.310368,0.131516,0.43554,-32.3225,20.755,-2.205,3
0.201056,-0.069296,1.324188,-19.5125,23.065,5.6875,3
0.110776,0.007076,1.311012,-22.925,-11.2,-0.98,3
0.098576,-0.55144,1.425936,32.655,-12.635,7.9625,3
-0.193492,-0.571204,1.473028,27.195,-16.31,-0.6475,3
-0.278404,-0.504104,1.316624,36.12,-11.865,7.5425,3
-0.231068,0.065392,1.32858,0.1925,-21.3325,-2.3275,3
0.115168,0.16836,0.454572,9.1525,-4.76,-1.75,3
0.056364,0.189832,0.51118,-10.22,13.0725,-7.315,3
0.1647,0.248148,0.38308,-28.665,28.56,-1.8375,3
0.246684,0.194468,0.480436,-36.6975,16.065,-0.4375,3
0.268888,0.171044,1.013576,-26.8625,2.6075,-0.6825,3
0.2196,-0.442128,1.23464,13.475,-1.6275,1.05,3
-0.172508,-0.476532,1.160708,19.075,-4.935,-0.2275,3
0.272792,0.273036,0.403088,-9.8175,27.335,-0.7175,3
0.197884,0.043676,0.456768,-29.9425,16.8875,-0.2275,3
