accel_x,accel_y,accel_z,label
1.172483,-8.581859,2.79721,2
1.115055,-9.053245,-1.572084,2
-1.842474,-10.17069,-3.643072,2
0.940379,-6.708278,0.131605,2
0.841077,-10.56551,2.973082,2
3.695715,-9.181261,-1.897508,2
-0.417548,-11.07159,-3.29731,2
-2.087738,-10.18505,-2.874977,2
1.190429,-7.779067,2.817549,2
1.264607,-10.22094,1.830509,2
-1.144966,-9.975677,-2.148755,2
-1.925026,-9.771091,-2.49691,2
0.007178,-8.689535,0.361316,2
0.340977,-10.59422,3.110669,2
0.399601,-11.54178,-3.28056,2
-1.050449,-10.37647,-3.245864,2
-1.785046,-11.08714,-2.201397,2
0.321835,-9.315259,3.400201,2
1.543371,-11.7356,1.200001,2
-0.553938,-10.23171,-2.228914,2
-1.978864,-9.796216,-2.203789,2
0.333799,-8.505288,1.152144,2
-0.044267,-12.05863,3.244668,2
2.383251,-9.949356,-1.817349,2
-3.962514,-12.58984,-3.369094,2
-0.458226,-8.879765,-2.225325,2
0.380459,-11.3013,4.303492,2
0.451047,-10.06182,1.786242,2
-0.916451,-11.18286,-2.184647,2
-1.198804,-8.303095,-2.927619,2
-0.42353,-10.37647,1.79701,2
1.165305,-10.136,3.462414,2
1.009771,-11.36471,-1.469193,2
-2.987439,-11.08714,-3.949354,2
1.168894,-9.661021,-2.337788,2
-1.508675,-10.45065,4.031906,2
0.504886,-11.22114,1.606781,2
-0.960718,-11.01177,-2.325824,2
-0.62692,-9.081958,-2.662015,2
-1.010968,-10.02832,1.286142,2
0.762114,-10.51645,3.371487,2
0.141177,-12.50728,-1.525424,2
0.013161,-11.30848,-3.570091,2
-1.215554,-11.41975,-2.627319,2
0.847059,-9.022138,3.145365,2
1.989632,-11.71885,1.403391,2
0.606581,-10.31187,-1.142573,2
-1.651048,-10.37289,-2.829513,2
1.214357,-8.09133,0.836291,2
0.494118,-10.96631,3.253042,2
3.401397,-10.16591,-1.180858,2
-1.582852,-12.73221,-3.122634,2
-0.624527,-9.45165,-2.675175,2
1.543371,-10.76172,2.830709,2
1.616352,-9.513863,3.131009,2
-0.417548,-11.35035,-1.270589,2
-0.896112,-9.21476,-3.790231,2
1.960918,-9.038888,1.153341,2
1.032503,-9.236296,3.421736,2
2.737389,-10.73061,-0.634098,2
-2.518446,-10.95075,-3.558127,2
0.339781,-10.17428,-3.024528,2
0.683151,-9.932607,3.221936,2
0.45344,-9.640682,2.266003,2
-0.334995,-10.51167,-1.460818,2
-0.337388,-10.13121,-3.672983,2
-0.02991,-8.822337,-0.088534,2
0.65683,-9.902697,3.320041,2
1.378266,-11.08595,0.51326,2
0.291924,-11.24986,-4.584648,2
-1.234697,-10.80599,-2.072184,2
1.9669,-10.34058,1.494318,2
2.346163,-9.857233,2.36052,2
0.734596,-10.13121,-0.684347,2
-1.392623,-10.10609,-4.096512,2
0.638884,-8.443074,-0.411566,2
