accel_x,accel_y,accel_z,label
-2.340181,-14.47897,-3.705286,3
-1.915455,-12.88774,0.118445,3
-1.304088,-7.24786,3.412165,3
1.324427,-8.17149,0.506082,3
-0.803988,-10.05943,-1.884348,3
-1.971686,-8.955138,-0.491725,3
0.617348,-5.291728,3.772285,3
3.284149,-8.55434,0.958325,3
1.031307,-12.91765,-3.198008,3
-1.64028,-14.82234,-3.635894,3
-1.916651,-12.38645,-0.005982,3
-0.057428,-7.966903,3.205186,3
1.235893,-9.562916,0.405583,3
0.284746,-10.08455,-2.606981,3
-2.049453,-8.457432,-0.239282,3
1.347159,-4.928018,2.331806,3
2.851048,-8.015956,1.677369,3
1.529014,-11.88515,-2.662015,3
-2.196611,-14.70748,-3.796213,3
-2.075774,-13.05644,0.135194,3
1.318445,-8.854641,4.348955,3
0.056231,-8.679964,1.440479,3
-0.459422,-11.14936,-2.677569,3
-1.962115,-7.892725,-0.381655,3
1.95015,-6.843473,2.860619,3
2.012364,-7.062416,1.78026,3
2.542374,-12.07179,-2.95394,3
-2.271985,-14.26362,-4.225725,3
-1.31366,-13.4345,0.25005,3
-0.535992,-8.470592,4.63729,3
1.184447,-7.941778,1.521835,3
-0.467797,-11.34916,-3.244668,3
-1.253839,-8.208578,-0.452244,3
0.51685,-6.969096,2.522035,3
2.78046,-6.949953,1.603191,3
2.500499,-11.74158,-3.345166,3
-0.934397,-14.12124,-3.643072,3
-1.737189,-14.2361,-0.695115,3
0.193819,-8.22772,3.769892,3
0.575474,-8.32463,0.568295,3
-0.226122,-11.24986,-3.104687,3
-1.104288,-8.736196,-0.922433,3
1.5003,-5.657829,3.347559,3
3.177669,-6.445068,1.445265,3
2.441875,-12.62932,-4.169494,3
-1.320838,-14.00519,-3.958925,3
-1.599602,-13.04328,-0.484547,3
-0.223729,-8.597412,2.221736,3
0.740579,-9.650254,1.081556,3
0.281157,-10.94716,-3.578466,3
-1.798206,-8.71825,-0.311067,3
0.411566,-5.04766,2.842673,3
3.911069,-7.665407,0.887737,3
2.415555,-11.94258,-4.132405,3
-0.896112,-13.78744,-3.400201,3
-2.346163,-12.49532,-0.78006,3
0.736989,-9.142976,1.604388,3
-0.484547,-9.486345,1.362713,3
0.009571,-10.97947,-3.73041,3
-2.049453,-8.38804,-0.439083,3
0.947558,-5.398208,2.475375,3
2.286342,-6.878169,1.176072,3
3.061616,-11.92224,-3.192025,3
-1.757528,-13.18086,-4.414758,3
-1.208375,-13.67857,-1.147359,3
0.367298,-9.38465,3.006582,3
-0.697508,-8.379665,1.020539,3
-0.589831,-11.4365,-4.358526,3
-1.964507,-8.486146,-0.174676,3
-0.697508,-6.541977,1.795813,3
2.207379,-6.384051,1.472782,3
2.774478,-10.96511,-2.696711,3
-0.594616,-12.72025,-4.415954,3
-2.384448,-14.05544,-1.745564,3
-0.835095,-10.68036,2.732604,3
0.010768,-9.064013,1.490729,3
-0.647258,-10.94477,-4.558327,3
-2.041078,-8.799605,0.135194,3
-1.003789,-6.427122,1.889133,3
1.902294,-7.153343,1.28016,3
2.464607,-10.71985,-2.749353,3
-1.268196,-12.80399,-4.079762,3
-2.859423,-13.05644,-0.982254,3
0.770489,-10.1695,2.543571,3
-1.105484,-9.738788,1.391426,3
-0.315853,-11.60519,-3.468396,3
-2.044667,-9.361919,0.41994,3
-1.489532,-5.362316,4.048656,3
3.98405,-5.741578,1.383052,3
2.557928,-11.40778,-3.927818,3
-1.349552,-12.91048,-2.993421,3
-0.995414,-13.13899,0.228515,3
0.677169,-9.726824,1.804188,3
-0.714258,-10.37528,0.661615,3
0.721436,-11.39103,-3.131009,3
-2.340181,-9.268599,-0.119641,3
0.120838,-3.744768,4.710271,3
3.768696,-6.203393,1.414158,3
2.039881,-12.15674,-4.735396,3
-0.855434,-13.08874,-3.461218,3
-0.62333,-12.66401,0.179462,3
1.714458,-10.7366,0.814756,3
-0.300299,-9.952947,0.355334,3
1.184447,-11.21157,-3.158526,3
-2.313859,-9.091529,-0.659223,3
0.368495,-4.303492,4.378866,3
3.848855,-6.556334,1.320838,3
2.697908,-11.12663,-4.201797,3
-1.641476,-12.65684,-3.053242,3
-0.31346,-12.33141,0.045464,3
2.352145,-11.51546,1.429712,3
-0.262014,-10.46621,0.41994,3
0.742971,-11.09193,-3.832105,3
-2.067399,-8.874979,-0.815953,3
0.990629,-4.100101,4.116851,3
3.237489,-6.733403,0.835095,3
1.645066,-10.85025,-4.523632,3
-1.722832,-11.99881,-3.436093,3
-0.786042,-13.04208,-0.135194,3
1.917847,-12.28356,0.232104,3
-0.306281,-9.461221,-0.68674,3
0.317049,-11.70928,-3.913461,3
-3.732804,-9.02812,-0.291924,3
1.257428,-3.366702,4.542774,3
3.119045,-6.823134,0.440279,3
1.081556,-10.88495,-3.870391,3
-1.850848,-11.08714,-3.524628,3
-0.642473,-13.67857,0.128016,3
0.206979,-11.8026,1.049253,3
-0.138784,-9.570094,-1.410569,3
-0.422333,-12.19502,-2.579463,3
-3.058027,-7.776673,0.790828,3
1.537389,-3.800999,4.229314,3
3.305685,-7.842476,0.22014,3
0.059821,-10.84068,-3.172883,3
-2.266003,-11.54657,-2.67039,3
0.157926,-13.90828,0.179462,3
0.674776,-11.05484,1.509871,3
-0.053839,-9.875179,-1.572084,3
-1.057628,-12.52643,-2.658426,3
-2.385644,-7.993224,1.274178,3
1.81376,-3.316452,4.214957,3
2.84028,-8.123632,-0.132802,3
0.482154,-10.31546,-2.879762,3
-1.194019,-11.04766,-2.779264,3
0.604188,-14.44068,0.309871,3
0.2333,-10.8347,2.173879,3
0.538385,-10.14676,-2.589034,3
-1.417747,-12.46661,-2.350948,3
-2.172683,-8.496913,1.211965,3
2.307878,-3.45045,3.786642,3
3.131009,-8.361719,-0.174676,3
-0.351745,-10.71386,-3.366702,3
-0.522832,-11.07518,-2.955136,3
-0.299103,-14.11167,0.564706,3
1.0337,-10.45663,0.399601,3
-0.468993,-10.54278,-1.162912,3
0.856631,-13.13301,-3.32722,3
-3.617948,-8.889336,0.368495,3
2.0004,-2.963511,4.616951,3
3.517449,-7.329216,1.09352,3
1.410569,-11.3025,-3.757928,3
-1.100698,-10.16232,-2.616551,3
0.971486,-12.38645,0.646062,3
1.811367,-12.44148,0.933201,3
-1.981257,-10.43869,-0.932004,3
0.611366,-12.27279,-3.856034,3
-2.742175,-10.84547,0.120838,3
-1.112662,-3.737589,5.584848,3
3.675375,-5.432904,2.029114,3
1.628316,-11.52383,-3.761517,3
-1.441676,-10.30589,-2.51366,3
0.65683,-12.56471,0.574277,3
2.109273,-12.28954,0.570688,3
-1.672583,-11.45683,-0.160319,3
1.040878,-12.79083,-4.377669,3
-2.794817,-11.11347,0.331406,3
-1.39023,-5.158926,4.694718,3
3.225525,-6.531209,1.525424,3
3.316452,-10.14557,-2.87378,3
-1.036092,-9.47438,-2.108077,3
-0.175872,-10.64686,-0.312263,3
2.484946,-13.02055,0.727418,3
-0.64008,-12.07418,0.015553,3
0.087338,-12.39123,-4.06062,3
-1.655833,-11.0333,0.077767,3
-0.387637,-5.765506,4.143172,3
2.933601,-5.769095,1.555335,3
3.259024,-10.2999,-2.45025,3
-1.067199,-9.035297,-2.221736,3
0.023928,-11.25105,-0.181855,3
2.462215,-12.83032,1.462015,3
-1.241875,-11.49153,0.425922,3
-0.447458,-12.48096,-3.839284,3
-2.313859,-12.07658,-0.122034,3
-1.81017,-7.696514,3.099902,3
2.237289,-6.625726,1.255036,3
3.134598,-10.12523,-2.256432,3
0.315853,-8.980264,-2.487339,3
-0.348156,-10.55713,-1.158126,3
2.338984,-12.0371,0.937986,3
0.095713,-11.60998,0.66999,3
-1.386641,-12.64248,-4.188636,3
-1.646262,-11.80499,-0.017946,3
-1.548156,-7.2012,1.788635,3
1.564906,-7.483553,2.14038,3
2.837888,-9.584451,-1.998007,3
0.672383,-9.373883,-2.7003,3
-0.440279,-9.229117,-1.105484,3
3.04726,-11.9677,1.066003,3
0.758525,-12.16152,-0.197408,3
-1.4668,-12.52643,-4.31067,3
-1.855634,-11.96292,-0.317049,3
-1.155733,-7.652247,1.95015,3
1.878366,-6.911668,1.527817,3
3.604787,-9.05803,-2.146362,3
-0.697508,-9.388239,-2.446661,3
-0.074178,-8.743374,-0.808774,3
2.615355,-12.47737,0.872184,3
-0.940379,-12.7011,-1.45364,3
-0.295514,-13.08037,-5.423333,3
-3.322434,-11.56332,-0.061017,3
-1.680958,-5.644669,4.415954,3
3.663411,-6.037091,1.166501,3
1.149751,-9.633504,-3.419343,3
-1.905883,-9.024531,-1.615155,3
1.400998,-9.58804,-0.003589,3
2.06381,-13.61995,0.368495,3
-1.989632,-12.04786,-1.429712,3
0.356531,-13.05763,-4.852644,3
-3.597609,-11.11945,0.2668,3
-0.522832,-3.27697,5.498706,3
3.720839,-7.093523,-0.041874,3
0.038285,-11.0034,-3.339184,3
-0.72024,-8.790034,-1.439283,3
1.731207,-10.06062,0.786042,3
2.507678,-13.21077,0.238086,3
-1.032503,-11.98565,-1.538585,3
0.084945,-14.05066,-4.127619,3
-2.729014,-11.00698,0.601795,3
0.059821,-3.865605,5.501099,3
4.031906,-7.82453,-0.387637,3
0.12323,-10.82633,-2.969493,3
-0.388834,-8.416754,-1.426122,3
2.35693,-9.859626,0.707079,3
2.231307,-13.18326,-0.234497,3
0.106481,-11.4365,-1.832902,3
-0.338584,-13.99801,-4.286742,3
-2.861816,-9.446864,0.435494,3
0.58026,-3.914658,4.790431,3
2.90369,-8.894122,-0.78006,3
-0.692722,-10.07618,-2.851048,3
0.22014,-8.395219,-2.148755,3
1.789831,-10.28196,0.429512,3
2.352145,-12.18066,-0.339781,3
-0.854238,-11.34198,-3.071188,3
-2.116452,-14.00998,-2.885744,3
-2.817549,-8.447861,0.808774,3
-0.333799,-6.190232,2.705086,3
1.287339,-9.275778,-2.163112,3
-1.192822,-8.648857,-1.971686,3
0.662812,-9.091529,-1.788635,3
0.104088,-9.799805,2.301895,3
1.825724,-11.79542,-0.940379,3
-1.92024,-12.96072,-3.219543,3
-2.117648,-12.6341,-0.476172,3
-1.512264,-9.151351,2.585445,3
1.665405,-6.504889,1.53021,3
3.445665,-9.635897,-2.279164,3
-2.529213,-8.872587,-1.37348,3
1.881955,-7.048059,1.138984,3
3.52702,-12.61975,1.65703,3
-0.592224,-12.56352,-2.271985,3
-0.189033,-13.85205,-5.478368,3
-3.041278,-12.87219,-0.043071,3
-0.038285,-6.531209,3.939782,3
2.988636,-6.384051,-0.230907,3
0.726222,-9.950553,-2.611766,3
-1.676172,-8.303095,-1.84367,3
1.630709,-6.655637,1.618744,3
2.831906,-12.6341,0.668794,3
-1.311267,-12.17947,-2.709872,3
-0.659223,-14.07698,-5.785845,3
-3.07717,-12.18784,0.234497,3
-0.592224,-5.435297,5.152943,3
3.174079,-7.408179,-0.79681,3
-0.771685,-10.03071,-2.100899,3
-1.536192,-8.103294,-1.348356,3
1.470389,-6.977471,1.377069,3
2.313859,-12.24886,0.93679,3
-1.226322,-12.2668,-2.511267,3
-1.353141,-14.07458,-5.649454,3
-2.487339,-12.4355,0.431904,3
-1.086341,-5.828917,5.644669,3
2.07697,-6.580262,-0.211765,3
-0.049053,-10.09293,-2.001596,3
-2.336591,-8.195418,-1.587638,3
0.611366,-7.282556,2.388037,3
2.112862,-10.26401,1.221536,3
-0.742971,-12.25963,-2.681158,3
-1.422533,-13.73002,-5.335995,3
-2.556731,-13.3017,0.363709,3
-2.238486,-5.881558,5.143373,3
2.510071,-7.079166,-0.477368,3
0.096909,-9.883554,-2.927619,3
-1.829313,-8.863014,-0.59342,3
1.266999,-6.656833,1.341177,3
4.206582,-10.13001,1.648655,3
-0.002393,-12.77408,-2.039881,3
-0.497707,-13.51945,-4.710271,3
-3.218346,-12.76212,-0.047856,3
-0.777667,-7.221539,4.741378,3
1.31366,-7.549356,0.484547,3
1.692922,-9.41456,-2.409573,3
-3.978068,-8.325827,-0.685544,3
1.895116,-7.769495,1.722832,3
1.871187,-9.098708,2.239682,3
1.672583,-12.06581,-2.470589,3
-1.974079,-13.14856,-4.331009,3
-2.652444,-14.2373,0.026321,3
-2.980261,-8.837891,2.158326,3
1.380659,-7.136593,1.582852,3
0.782453,-9.683753,-2.571088,3
-2.965904,-9.069994,-0.289532,3
0.440279,-7.795816,0.692722,3
2.053042,-7.83769,2.336591,3
1.318445,-11.87917,-2.59023,3
-1.615155,-13.26342,-3.821338,3
-3.071188,-13.69532,-0.744168,3
-1.928615,-9.686147,1.441676,3
-0.636491,-8.560324,1.822134,3
2.115255,-9.042477,-2.499303,3
-3.091527,-9.499506,-0.150748,3
1.010968,-7.261021,-0.662812,3
1.12702,-7.679764,2.841477,3
3.101098,-10.74258,-1.84367,3
-2.583052,-13.51825,-3.034099,3
-2.232504,-13.42373,-2.276771,3
-2.915654,-10.7019,1.643869,3
-0.66999,-8.093722,1.521835,3
1.758725,-9.358329,-2.288735,3
-3.127419,-9.312866,-0.537189,3
0.45344,-8.506484,-0.803988,3
1.416551,-6.215356,2.425126,3
2.322234,-10.2676,-1.598405,3
-1.57687,-12.75973,-3.371487,3
-2.693122,-14.71466,-3.138187,3
-2.95035,-10.55833,1.232304,3
-0.759721,-8.017153,1.596013,3
1.828116,-9.158529,-1.590031,3
-2.242075,-9.672985,-1.235893,3
-0.278764,-7.751549,-2.021935,3
2.606981,-6.705885,2.204986,3
3.62393,-10.58106,-0.848256,3
-0.725025,-12.50489,-3.059224,3
-2.108077,-14.31745,-3.471986,3
-2.015953,-10.54397,0.351745,3
-0.848256,-8.579466,2.370091,3
2.018346,-9.552149,-1.667797,3
-2.020739,-9.592826,-1.262214,3
0.120838,-7.234699,-1.111466,3
3.5007,-6.58744,2.222932,3
3.296113,-11.5035,-1.095913,3
-0.172283,-12.67717,-2.992225,3
-1.518246,-13.84128,-3.675375,3
-2.061417,-11.71526,1.371087,3
0.12682,-9.05803,2.009971,3
1.246661,-9.220742,-1.971686,3
-1.752743,-10.04387,-1.344766,3
0.56351,-8.240881,-0.643669,3
2.871387,-6.081358,3.092723,3
3.281756,-10.94836,-1.244268,3
0.312263,-13.12583,-3.098705,3
-1.389034,-13.88914,-3.477968,3
-2.14038,-11.88515,0.821935,3
0.174676,-8.505288,0.885344,3
0.896112,-8.96471,-2.346163,3
-1.651048,-10.26162,-1.452443,3
-0.051446,-8.263614,-0.573081,3
1.647458,-5.541777,2.799603,3
2.9671,-10.51167,-1.793421,3
-0.434297,-12.75614,-3.12383,3
-1.465604,-13.9705,-4.040281,3
-3.270988,-12.28954,0.731007,3
0.276371,-8.82114,0.36012,3
0.550349,-9.334401,-2.324627,3
-0.721436,-10.83949,-2.554338,3
-1.197608,-7.775477,-1.255036,3
2.36052,-4.736593,1.899901,3
