accel_x,accel_y,accel_z,label
-0.490529,-8.666803,-0.971486,1
0.150748,-9.200403,2.481357,1
2.129612,-9.873982,1.024128,1
-0.119641,-11.02972,-1.671387,1
-1.910669,-10.39083,-1.069592,1
0.723829,-11.25105,0.525225,1
1.176072,-9.76152,2.245664,1
1.375873,-11.04647,-0.413958,1
0.37328,-9.598808,-2.40359,1
-0.381655,-8.742178,-0.972682,1
0.105284,-9.250652,2.050649,1
1.922633,-9.687343,0.338584,1
-0.039482,-10.40998,-2.707479,1
-1.180858,-9.987641,-1.561317,1
0.458226,-10.89332,0.78365,1
-0.754936,-9.767502,1.74676,1
0.820738,-11.27378,-0.764507,1
0.224925,-9.293723,-2.519642,1
-1.001396,-9.293723,-0.695115,1
-0.742971,-9.159724,1.791028,1
1.397408,-9.632308,-0.20339,1
-1.465604,-10.22692,-3.267399,1
-1.391426,-8.94796,-1.598405,1
-0.374477,-10.43869,1.335195,1
-0.678365,-9.60479,2.257628,1
0.035892,-9.975677,-1.695315,1
-0.418744,-8.536395,-3.876373,1
-1.992025,-8.740981,-0.129212,1
-1.451247,-8.94796,3.524628,1
1.088734,-9.659825,-0.179462,1
-1.5003,-10.34417,-4.186243,1
-1.372284,-9.406185,-1.660619,1
-0.994218,-10.34776,1.161715,1
-0.22014,-9.566504,2.04706,1
-0.0335,-11.0345,-1.251446,1
0.303888,-8.685946,-2.606981,1
-2.7338,-9.067601,-0.678365,1
0.677169,-7.015756,3.188436,1
0.246461,-10.24008,-0.427119,1
-0.900898,-9.792627,-2.992225,1
-0.835095,-10.06421,-0.54676,1
-1.195215,-8.603394,1.649851,1
1.158126,-10.01157,1.820938,1
0.559921,-10.35853,-1.103091,1
-0.007178,-9.064013,-2.803192,1
-1.440479,-9.208778,-0.338584,1
1.606781,-7.593623,4.657629,1
1.391426,-11.30728,-0.271585,1
-0.363709,-10.58106,-2.481357,1
-0.032303,-10.52363,-0.147159,1
-0.317049,-9.042477,1.793421,1
2.429911,-10.36332,2.361716,1
1.028914,-11.54657,-0.538385,1
0.217747,-9.92184,-2.573481,1
-0.454636,-9.515059,-0.397209,1
2.190629,-7.314859,4.308277,1
1.724029,-10.65165,-0.613759,1
1.592423,-10.49731,-2.566302,1
-2.048256,-10.03669,-0.681954,1
0.714258,-10.01516,1.897508,1
1.539781,-10.89691,2.679961,1
0.650848,-10.80479,-0.696311,1
0.008375,-9.592826,-3.284149,1
-0.118445,-9.437292,0.172283,1
-0.836291,-8.943174,4.407579,1
2.859423,-10.13719,0.041874,1
-0.066999,-11.13261,-2.919244,1
-0.824327,-10.04866,-0.04666,1
0.653241,-11.13261,1.42373,1
0.12323,-10.32024,0.993021,1
0.591027,-10.94956,-1.400998,1
0.751346,-9.209974,-2.504089,1
-1.128216,-9.504292,-0.629312,1
1.20359,-7.801798,1.86042,1
1.225125,-10.76292,0.332602,1
0.148355,-10.10489,-1.97049,1
-0.705883,-10.49851,-0.095713,1
0.215354,-10.63969,0.035892,1
2.40359,-9.818948,1.234697,1
1.42014,-10.84906,0.142373,1
-0.448654,-10.35973,-1.402194,1
0.208176,-9.82852,-1.100698,1
0.918844,-8.329416,1.923829,1
1.40698,-10.74497,-0.032303,1
-0.361316,-10.74258,0.11007,1
-0.391227,-10.39442,-1.430908,1
0.587438,-12.64726,-1.579263,1
0.120838,-10.89811,1.393819,1
-0.367298,-10.84068,1.396212,1
0.04666,-11.05723,-1.001396,1
0.066999,-9.905089,-1.092324,1
-0.403191,-8.62134,1.968097,1
1.76351,-10.17907,-0.665205,1
-1.998007,-10.58944,-0.658026,1
-0.792024,-9.998409,-1.039681,1
0.428315,-12.08016,-0.973879,1
-0.559921,-10.34896,-0.302692,1
0.221336,-10.29871,-0.358923,1
0.415155,-9.839287,-1.715654,1
-0.346959,-9.975677,-1.421337,1
0.404387,-8.161918,-0.227318,1
1.74676,-9.491131,0.003589,1
-1.042074,-10.30708,-1.829313,1
-0.187837,-10.13959,-1.812563,1
-0.484547,-10.19582,-1.702493,1
1.531407,-10.08216,-0.034696,1
1.082752,-10.3023,0.709472,1
-0.559921,-10.53321,-0.89013,1
-0.17348,-10.09293,-2.976671,1
0.89013,-7.575677,-0.135194,1
2.21695,-9.399008,1.426122,1
0.301496,-10.48176,0.017946,1
0.455833,-10.12164,-3.056831,1
-0.369691,-12.02274,-2.484946,1
-0.239282,-9.760324,0.617348,1
-0.896112,-9.842876,1.692922,1
-0.382852,-11.61715,-2.122434,1
-0.159123,-9.066405,-2.282753,1
-0.748953,-8.724232,0.478565,1
0.935594,-9.454042,0.699901,1
-0.994218,-9.669396,-0.485743,1
-0.539581,-9.46481,-3.863212,1
-1.028914,-11.47957,-2.306681,1
-0.972682,-9.328419,0.910469,1
-1.652244,-9.972088,1.354338,1
-1.488336,-10.66242,-1.558924,1
-1.07677,-9.387044,-1.137787,1
-0.90688,-8.085348,1.311267,1
0.369691,-9.940982,0.47019,1
-1.32682,-9.602398,-0.413958,1
-1.208375,-9.292527,-1.572084,1
-0.924826,-11.76192,-1.007378,1
0.075374,-9.804591,1.244268,1
-1.154537,-10.03669,0.929612,1
-0.327817,-10.47338,-0.960718,1
-0.751346,-9.900304,-0.443869,1
-0.677169,-8.420342,1.410569,1
0.66999,-10.83111,-0.007178,1
-1.282553,-10.02832,-0.107677,1
-0.558724,-10.28076,-1.168894,1
-1.643869,-11.52982,-0.844666,1
0.407976,-10.03669,0.666401,1
0.825524,-10.01396,0.78006,1
-0.099302,-11.19123,-0.815953,1
-0.407976,-9.970892,-1.20359,1
0.559921,-7.259824,0.78006,1
2.557928,-9.79143,1.311267,1
0.662812,-10.50928,-0.177069,1
-0.765703,-9.37149,-1.974079,1
-0.153141,-10.83709,-1.741975,1
0.86022,-10.42194,1.883151,1
-0.208176,-10.17189,2.639283,1
0.252443,-11.53101,-1.118644,1
-0.275175,-10.57269,-2.370091,1
-0.51326,-9.366704,1.189233,1
1.158126,-9.802198,2.337788,1
-0.484547,-11.15295,-0.2333,1
0.038285,-10.37647,-3.395415,1
-1.905883,-12.37927,-1.494318,1
-0.345763,-11.09911,1.320838,1
-0.795614,-10.64208,1.848456,1
0.403191,-12.17468,-1.864009,1
0.999003,-11.27259,-2.359323,1
-0.552742,-9.480363,0.289532,1
0.899701,-10.54517,1.331606,1
1.201197,-10.58704,-0.346959,1
-0.019143,-10.9005,-3.729214,1
-1.518246,-12.02274,-1.663012,1
1.566102,-10.71027,1.299303,1
-0.086142,-11.11466,2.114059,1
1.311267,-12.44986,-1.637887,1
0.136391,-11.16491,-2.894119,1
0.547956,-8.419147,-0.013161,1
2.288735,-9.565309,2.964707,1
2.29352,-11.74637,0.87338,1
0.393619,-9.73161,-4.524827,1
-0.728615,-10.87897,-2.098505,1
1.032503,-10.24008,1.999203,1
0.113659,-10.14318,2.616551,1
0.711865,-12.09572,-2.78046,1
1.099502,-10.70429,-3.699304,1
-1.258625,-9.298509,0.881755,1
0.446261,-9.120243,3.714857,1
0.690329,-11.50708,-0.425922,1
0.75015,-10.68156,-4.451847,1
-1.867598,-10.65045,-1.641476,1
1.036092,-11.12663,2.359323,1
0.42353,-10.29273,1.786242,1
1.239482,-11.69971,-3.232704,1
1.088734,-11.07757,-2.730211,1
-0.404387,-8.252846,1.062413,1
1.305285,-8.080563,3.865605,1
3.318845,-11.6363,-0.577867,1
-0.06341,-9.431311,-4.14078,1
-0.859023,-9.300902,-0.874577,1
0.509671,-9.492327,2.772085,1
1.338784,-11.13261,1.442872,1
1.527817,-10.96272,-2.884548,1
-0.526421,-10.40998,-2.468197,1
-0.445065,-10.14796,1.061217,1
0.356531,-8.636893,4.031906,1
1.738386,-10.7031,-0.482154,1
-0.005982,-10.74138,-4.130012,1
-1.368695,-9.623933,-0.214158,1
0.413958,-12.36012,1.616352,1
0.886541,-10.49971,0.829113,1
0.539581,-11.7691,-2.358127,1
1.231107,-10.92802,-2.28036,1
-0.740579,-9.83809,0.811167,1
0.515653,-8.615358,3.365505,1
2.846263,-11.54776,-0.478565,1
0.697508,-8.085348,-2.009971,1
-0.520439,-10.07498,-0.641276,1
0.995414,-10.31187,1.038485,1
2.027917,-10.89452,1.384248,1
1.032503,-10.97827,-1.323231,1
-0.262014,-10.84427,-1.194019,1
-0.666401,-10.18385,-0.074178,1
0.327817,-8.463414,2.685944,1
2.358127,-9.787842,0.20339,1
0.31346,-11.068,-1.616352,1
-0.812363,-9.180064,-0.492921,1
0.940379,-12.57069,-0.410369,1
0.696311,-10.37169,0.543171,1
-0.179462,-10.82872,-0.056231,1
0.308674,-10.98904,-1.448854,1
0.508475,-11.07039,-1.06361,1
0.308674,-7.737192,1.246661,1
1.070788,-10.49731,1.161715,1
1.855634,-9.949356,-0.948754,1
-0.92363,-10.81915,-1.056431,1
-0.509671,-10.27358,-0.798006,1
3.406183,-11.21875,1.014557,1
0.622134,-10.98186,0.958325,1
0.372084,-12.23809,-1.354338,1
0.484547,-10.87658,-2.311467,1
0.909273,-8.760124,1.188036,1
1.95015,-9.732806,2.277967,1
0.7334,-11.44128,-0.494118,1
-0.334995,-9.249456,-3.159722,1
-0.100499,-12.09572,-0.961915,1
-0.008375,-10.47219,1.646262,1
-0.486939,-11.07279,2.160719,1
1.006182,-12.94158,-2.562713,1
0.306281,-12.09213,-3.096313,1
-0.061017,-9.257831,1.209572,1
0.582652,-10.94238,2.404787,1
1.641476,-10.90768,-1.282553,1
1.540978,-10.8682,-3.723232,1
-1.913062,-10.46381,-0.582652,1
2.008775,-11.00698,1.241875,1
0.658026,-10.48654,0.880559,1
1.196411,-12.63291,-2.841477,1
-0.647258,-11.33959,-2.033899,1
0.089731,-9.123833,0.927219,1
1.146162,-9.973285,2.005185,1
2.557928,-12.01317,-1.378266,1
-0.008375,-10.1013,-2.754139,1
-0.89013,-9.811769,-1.496711,1
2.664408,-10.3334,0.502493,1
0.752543,-10.9352,0.887737,1
0.344566,-11.84567,-2.93719,1
-0.248854,-11.25943,-3.422933,1
-0.449851,-8.396414,0.924826,1
1.744368,-9.170493,2.922833,1
1.683351,-11.068,-0.653241,1
-0.707079,-8.419147,-3.058027,1
-0.318245,-10.4674,-1.986043,1
1.300499,-9.065208,1.629512,1
-1.119841,-11.04647,1.919044,1
0.577867,-10.61935,-3.312863,1
-0.577867,-11.26661,-3.262614,1
-1.484747,-8.139186,1.366302,1
1.584049,-8.882158,1.665405,1
-0.107677,-10.4028,-0.964308,1
-1.609173,-7.986046,-3.438486,1
-1.027717,-10.38605,-1.507478,1
0.357727,-9.189635,1.743171,1
-2.341377,-10.67677,1.704886,1
-0.147159,-10.56312,-3.442075,1
-1.168894,-10.83949,-3.259024,1
-1.335195,-8.757731,0.933201,1
-0.705883,-9.175279,1.842474,1
-0.098106,-9.348758,-1.544567,1
-0.710668,-10.21855,-4.322634,1
-2.068595,-8.878569,-0.51326,1
0.038285,-10.24607,0.985843,1
0.300299,-9.430114,1.51705,1
0.065803,-11.76312,-2.910869,1
-0.922433,-10.12762,-2.999403,1
-0.705883,-8.377273,0.683151,1
0.449851,-8.263614,2.586641,1
1.272982,-10.99143,-1.113859,1
-0.648455,-7.992028,-3.34038,1
-2.612962,-9.44447,-1.523032,1
1.758725,-8.386844,2.782853,1
-1.294517,-10.57269,1.339981,1
-1.12343,-10.61815,-2.836691,1
-1.221536,-9.6347,-3.507878,1
-1.418944,-8.246863,1.631905,1
-0.54676,-9.182457,2.659622,1
-0.014357,-9.990034,-0.619741,1
-0.774078,-9.104691,-3.722036,1
-2.021935,-8.348558,-1.338784,1
-1.180858,-10.09412,2.128416,1
-1.113859,-9.449257,1.006182,1
-1.01336,-11.48555,-3.27697,1
-0.744168,-9.87159,-2.080559,1
-1.666601,-9.868,1.611566,1
-0.277567,-9.239884,2.988636,1
0.498904,-10.33819,-0.407976,1
-0.699901,-10.37647,-3.972086,1
-1.133002,-8.477771,-0.812363,1
-0.78006,-10.82274,2.505286,1
0.484547,-9.609575,1.503889,1
0.028714,-11.80021,-3.32722,1
0.179462,-10.77368,-2.044667,1
-1.378266,-9.852448,1.202393,1
0.281157,-9.399008,2.719443,1
0.98345,-11.85883,-0.565903,1
0.295514,-9.483953,-3.15733,1
-0.662812,-9.518648,-0.258425,1
0.903291,-10.24726,2.459822,1
0.93679,-10.95554,1.371087,1
0.708275,-11.71047,-3.072384,1
0.510868,-11.27019,-2.084148,1
-0.564706,-9.218349,1.556531,1
1.429712,-9.810574,2.557928,1
1.646262,-11.99522,-1.34357,1
0.190229,-9.541381,-3.952943,1
-0.221336,-9.062817,-0.679562,1
2.325824,-8.868997,2.218147,1
1.351945,-11.33001,1.507478,1
0.525225,-10.98425,-3.269792,1
-0.196211,-11.47598,-2.902494,1
0.177069,-9.01496,1.422533,1
1.599602,-9.370294,2.550749,1
1.586441,-11.84806,-1.379462,1
-0.331406,-9.385847,-3.34397,1
-0.379262,-9.304491,-0.586242,1
2.434697,-8.17149,1.371087,1
0.441476,-11.35753,0.835095,1
0.340977,-10.50808,-3.668197,1
-1.124627,-10.98186,-3.644269,1
0.254836,-8.505288,1.440479,1
1.493121,-9.192028,2.633301,1
0.740579,-10.77249,-1.835295,1
-1.003789,-8.907282,-3.820141,1
-1.064806,-8.668,-0.802792,1
2.10688,-8.039885,2.086541,1
0.031107,-10.98904,0.844666,1
-0.738186,-10.04507,-3.469593,1
-1.660619,-11.16012,-3.85723,1
0.015553,-8.134401,1.824527,1
0.782453,-9.71127,2.134398,1
-0.400798,-10.91725,-1.184447,1
-0.909273,-8.835498,-3.035296,1
-0.800399,-9.291331,0.025125,1
1.756332,-9.450453,1.897508,1
0.488136,-10.79402,0.634098,1
-0.878166,-10.88256,-3.156133,1
-1.082752,-11.21396,-3.229114,1
0.281157,-8.555537,2.17029,1
0.854238,-9.969696,2.435893,1
-0.76331,-10.6014,-1.12702,1
-0.611366,-8.980264,-2.738585,1
-1.438086,-10.49612,-0.102891,1
1.208375,-8.810373,2.621337,1
-0.034696,-10.49612,1.379462,1
-0.212961,-11.74517,-4.051049,1
-0.798006,-11.39462,-3.160919,1
0.284746,-9.798609,1.90708,1
1.03011,-10.59422,2.531606,1
-0.518046,-10.83709,-0.740579,1
0.696311,-9.862019,-2.790031,1
-0.465404,-11.43291,-0.318245,1
1.543371,-9.725628,2.616551,1
0.072981,-10.99622,0.823131,1
0.659223,-12.60539,-3.349952,1
-0.411566,-11.72603,-2.449054,1
-0.013161,-10.46501,1.452443,1
0.951147,-10.58824,1.820938,1
0.59342,-11.34916,-1.07677,1
0.247657,-10.48535,-3.113062,1
0.004786,-10.01396,-0.380459,1
1.277767,-9.457632,2.548356,1
1.225125,-11.6698,0.793221,1
0.80997,-11.62912,-3.968496,1
-0.896112,-12.06461,-3.103491,1
0.977468,-9.127422,1.79701,1
1.946561,-9.772288,2.143969,1
0.844666,-11.46162,-1.159323,1
0.246461,-9.809377,-3.267399,1
0.417548,-9.083155,-0.892523,1
2.176272,-8.752945,2.495714,1
0.726222,-11.42214,1.392623,1
0.148355,-11.17568,-4.4339,1
-1.056431,-11.72483,-3.852444,1
1.020539,-9.150154,2.086541,1
1.395016,-10.71267,2.56032,1
0.0335,-10.97229,-1.636691,1
-0.200997,-9.32483,-3.791427,1
-0.735793,-9.367901,-0.45344,1
1.320838,-8.999406,2.143969,1
0.89013,-10.60738,1.258625,1
-0.71665,-10.89572,-4.610969,1
-0.643669,-10.9352,-4.530809,1
-0.253639,-8.422735,1.101895,1
0.777667,-9.627522,2.208575,1
-1.128216,-10.60379,-1.579263,1
-0.496511,-9.162118,-3.017349,1
0.059821,-8.74816,-0.038285,1
0.323031,-8.995816,1.770689,1
0.380459,-10.42194,0.711865,1
-0.597009,-10.51047,-5.210371,1
-2.012364,-10.57269,-3.870391,1
-1.51705,-9.982857,1.977668,1
-0.540778,-9.77827,2.003989,1
-1.192822,-10.32144,-1.969293,1
-0.272782,-10.13121,-3.379862,1
-1.417747,-9.110673,-0.579063,1
-0.701097,-8.85105,2.078166,1
-0.077767,-10.90768,0.692722,1
-0.494118,-10.6026,-5.59083,1
-1.65344,-9.781858,-3.212364,1
-0.11007,-8.962317,1.344766,1
0.331406,-9.426525,1.68694,1
-0.161516,-10.99981,-1.208375,1
-0.607777,-9.84168,-3.401397,1
-0.685544,-8.298308,-0.197408,1
1.387837,-6.972685,3.378666,1
0.25005,-11.30609,-0.430708,1
-0.177069,-9.708878,-5.201997,1
-2.486143,-9.547362,-3.019742,1
-0.247657,-8.807981,2.798406,1
1.210768,-9.869197,2.264807,1
-0.297906,-10.66122,-1.929811,1
-1.150948,-9.35474,-3.449254,1
-0.756132,-8.82114,0.357727,1
-1.073181,-8.224131,3.349952,1
0.690329,-10.34417,0.399601,1
-0.70349,-10.41835,-4.944768,1
-2.596212,-10.33939,-2.043471,1
-0.522832,-10.39921,3.281756,1
-0.281157,-9.87159,2.629712,1
-0.329013,-10.88256,-2.230111,1
-0.221336,-10.03191,-3.480361,1
-1.673779,-8.82114,0.592224,1
-0.857827,-8.798409,4.003192,1
1.125823,-11.51067,0.514457,1
-1.154537,-10.07737,-5.180461,1
-0.618545,-10.37169,-1.162912,1
-0.597009,-10.09053,2.257628,1
-0.522832,-9.215956,-1.881955,1
-1.389034,-9.352347,-0.445065,1
-1.198804,-7.566105,3.468396,1
1.149751,-10.25085,-0.120838,1
-1.999203,-10.33819,-1.391426,1
-1.952543,-8.720641,-0.396012,1
-0.631705,-11.4006,0.058624,1
-0.735793,-10.07019,1.002593,1
-1.295714,-10.2688,-1.0337,1
-0.477368,-9.66461,-1.569692,1
-1.019342,-9.827323,-0.230907,1
-0.521635,-7.558927,1.507478,1
0.747757,-10.53201,-0.09332,1
-1.441676,-9.460025,-1.87358,1
-1.384248,-9.533006,-0.76331,1
-0.924826,-9.845268,-0.283549,1
1.217947,-9.911071,1.019342,1
0.875773,-10.27957,-0.494118,1
-1.167697,-9.973285,-0.069392,1
-0.461815,-9.516256,-0.4666,1
0.772882,-6.903294,1.962115,1
1.496711,-10.56431,0.702293,1
0.221336,-9.345169,-1.054038,1
-2.082952,-9.280562,-0.181855,1
0.074178,-10.74258,-0.635294,1
0.92363,-9.250652,1.412962,1
0.301496,-10.29033,0.729811,1
-1.277767,-10.5009,-0.926022,1
-0.442672,-9.848859,-1.054038,1
0.579063,-8.268398,2.348555,1
0.924826,-10.64686,1.450051,1
-0.166301,-10.21137,0.295514,1
-1.495514,-9.412168,-0.734596,1
0.646062,-12.24527,0.043071,1
1.435694,-10.14796,1.222732,1
-0.133998,-10.9005,-0.163908,1
0.205783,-10.37647,-1.204786,1
-0.45344,-10.18744,-0.650848,1
0.303888,-7.436893,2.743371,1
1.534996,-10.77009,0.447458,1
0.159123,-9.756735,-1.149751,1
-1.613959,-8.750552,-0.930808,1
1.262214,-11.24028,0.082552,1
1.300499,-9.580862,1.136591,1
-0.614955,-10.22453,-1.018146,1
-0.191426,-9.930214,-2.337788,1
-0.788435,-9.596415,0.088534,1
-0.362513,-8.122437,2.993421,1
1.586441,-10.27478,-1.119841,1
-0.166301,-10.01994,-2.239682,1
-0.739382,-8.98146,-0.399601,1
0.053839,-11.79422,0.305085,1
0.431904,-10.37169,0.278764,1
-0.723829,-9.968499,-1.409373,1
0.853041,-10.33819,-2.104488,1
-0.67358,-9.370294,-0.446261,1
0.348156,-7.062416,1.987239,1
1.831706,-10.9699,-0.518046,1
0.7334,-9.467203,-1.511068,1
-0.888934,-9.466007,-0.644866,1
0.021535,-9.865608,-1.472782,1
1.861616,-10.32982,-0.209372,1
0.338584,-10.02952,-0.594616,1
-0.618545,-9.954143,-1.04686,1
